"Date","Daydemand","Demand1dayago","Demand7daysago","Demand30daysago","Demand365daysago","Meanpast7days","Meanpast30days","Meanpast365days","Tempofday","Wind","Raincover","dayofweek"
"2020-07-07","2509","3204","3445","2617","1225","2979","2766.65517241379","2388.71584699454","15.9","23.1","4.17","Tuesday"
"2020-07-08","2647","2509","2007","2406","1431","2879.25","2767.68965517241","2392.60109289618","16.7","16","12.5","Wednesday"
"2020-07-09","3174","2647","2349","2070","1600","3025.125","2794.1724137931","2397.36338797814","17.6","21.5","16.67","Thursday"
"2020-07-10","3455","3174","3361","2023","1669","3163.375","2841.93103448276","2402.43169398907","15.8","19.7","8.33","Friday"
"2020-07-11","2735","3455","3093","2675","1139","3085.125","2866.48275862069","2405.34426229508","15.8","17.6","0","Saturday"
"2020-07-12","3697","2735","3864","3027","1436","3160.625","2901.72413793103","2412.33333333333","17.8","15.6","0","Sunday"
"2020-07-13","3245","3697","3204","2857","1943","3083.25","2909.24137931034","2417.27595628415","19.3","23.9","0","Monday"
"2020-07-14","3149","3245","2509","2904","1951","3076.375","2919.31034482759","2420.57103825137","18.2","15.7","12.5","Tuesday"
"2020-07-15","1680","3149","2647","2638","2183","2972.75","2877.10344827586","2419.8306010929","16.6","16","0","Wednesday"
"2020-07-16","3021","1680","3174","2629","1837","3019.5","2890.31034482759","2422.12021857923","18.9","17.4","0","Thursday"
"2020-07-17","3567","3021","3455","2433","2122","3068.625","2922.65517241379","2426.84699453552","22.1","20.3","0","Friday"
"2020-07-18","3595","3567","2735","2592","2283","3086.125","2962.72413793103","2430.87158469945","20","20.9","0","Saturday"
"2020-07-19","3620","3595","3697","2740","1956","3196.75","2998.1724137931","2434.52459016393","17.6","13.6","8.33","Sunday"
"2020-07-20","2508","3620","3245","3117","1992","3048.125","2990.1724137931","2436.03278688525","17.5","14.3","0","Monday"
"2020-07-21","2555","2508","3149","3331","2323","2961.875","2970.79310344828","2437.57103825137","17.5","12.8","0","Tuesday"
"2020-07-22","2402","2555","1680","2588","2181","2868.5","2938.75862068966","2437.7868852459","19.9","19.2","0","Wednesday"
"2020-07-23","2966","2402","3021","2400","2119","3029.25","2951.79310344828","2439.93169398907","19.5","23.3","0","Thursday"
"2020-07-24","2780","2966","3567","2191","2258","2999.125","2964.89655172414","2441.73770491803","20.2","20","0","Friday"
"2020-07-25","3207","2780","3595","2696","2401","2954.125","2999.93103448276","2444.3306010929","18.2","27.8","8.33","Saturday"
"2020-07-26","3603","3207","3620","3319","1569","2955.125","3031.20689655172","2447.61475409836","17.1","22.7","12.5","Sunday"
"2020-07-27","3245","3603","2508","3148","1945","2908.25","3028.65517241379","2452.19398907104","18","30.8","12.5","Monday"
"2020-07-28","2384","3245","2555","3445","2120","2892.75","3002.31034482759","2453.39344262295","17","24","4.17","Tuesday"
"2020-08-01","3124","2384","2402","2007","1679","2963.875","2991.24137931034","2456.13661202186","21.4","22.4","0","Saturday"
"2020-08-02","2768","3124","2966","2349","2164","3009.625","3017.48275862069","2459.11202185792","18.8","21.6","0","Sunday"
"2020-08-03","2457","2768","2780","3361","1769","2946","3021.20689655172","2459.91256830601","18.9","16.4","0","Monday"
"2020-08-04","2352","2457","3207","3093","1257","2892.5","2986.41379310345","2461.50546448087","18","23.2","0","Tuesday"
"2020-08-05","1600","2352","3603","3864","1736","2691.625","2934.93103448276","2462.44262295082","20.4","29.3","0","Wednesday"
"2020-08-06","4037","1600","3245","3204","1676","2745.875","2940.89655172414","2468.72950819672","22.5","17.9","4.17","Thursday"
"2020-08-07","3299","4037","2384","2509","1927","2752.625","2944.1724137931","2473.16393442623","25","16.3","0","Friday"
"2020-08-08","3349","3299","3124","2647","2093","2873.25","2973.13793103448","2477.04918032787","25.4","16.8","0","Saturday"
"2020-08-09","3505","3349","2768","3174","1423","2920.875","3002.72413793103","2480.90710382514","24","17.2","0","Sunday"
"2020-08-10","3278","3505","2457","3455","1927","2984.625","3006.31034482759","2485.97540983607","26.4","16.9","0","Monday"
"2020-08-11","2648","3278","2352","2735","1814","3008.5","2978.48275862069","2487.94535519126","27.4","12.2","0","Tuesday"
"2020-08-12","2354","2648","1600","3697","2117","3008.75","2965.34482758621","2489.42076502732","26.9","19.8","8.33","Wednesday"
"2020-08-13","3087","2354","4037","3245","2228","3194.625","2944.31034482759","2492.07103825137","23.3","17.7","8.33","Thursday"
"2020-08-14","3623","3087","3299","3149","1782","3142.875","2957.34482758621","2495.8825136612","18.9","12.9","16.67","Friday"
"2020-08-15","3403","3623","3349","1680","2177","3155.875","2966.10344827586","2500.31147540984","18.8","12.5","16.67","Saturday"
"2020-08-16","3732","3403","3505","3021","1702","3203.75","3036.86206896552","2504.56010928962","20.6","12.9","8.33","Sunday"
"2020-08-17","3351","3732","3278","3567","1059","3184.5","3048.24137931034","2509.06557377049","18.7","15.8","16.67","Monday"
"2020-08-18","2025","3351","2648","3595","1701","3027.875","2995.06896551724","2511.70491803279","19.8","22.4","12.5","Tuesday"
"2020-08-19","1775","2025","2354","3620","2241","2918.75","2932.31034482759","2511.90710382514","18.4","19.4","8.33","Wednesday"
"2020-08-20","3072","1775","3087","2508","2139","3008.5","2913.41379310345","2514.17759562842","20.9","25.9","4.17","Thursday"
"2020-08-21","4421","3072","3623","2555","2100","3175.25","2979.37931034483","2520.41256830601","20.5","42.5","4.17","Friday"
"2020-08-22","4062","4421","3403","2402","1532","3230.125","3031.34482758621","2525.77322404372","19","34","12.5","Saturday"
"2020-08-23","3059","4062","3732","2966","1831","3187.125","3054","2529.94535519126","18","26.2","8.33","Sunday"
"2020-08-24","3312","3059","3351","2780","1308","3134.625","3065.93103448276","2533.99180327869","17.1","16.7","4.17","Monday"
"2020-08-25","2588","3312","2025","3207","1596","3039.25","3059.31034482759","2537.48907103825","17.9","38.8","12.5","Tuesday"
"2020-08-26","2480","2588","1775","3603","2165","3096.125","3034.24137931034","2539.9043715847","18.2","43.6","4.17","Wednesday"
"2020-08-27","2949","2480","3072","3245","2496","3242.875","3011.68965517241","2542.04644808743","15.4","19.4","4.17","Thursday"
"2020-08-28","3515","2949","4421","2384","2638","3298.25","3021","2544.8306010929","15.2","23.6","16.67","Friday"
"2020-09-01","2966","3515","4062","3124","2333","3116.375","3041.06896551724","2545.72677595628","14.2","9.9","0","Tuesday"
"2020-09-02","2538","2966","3059","2768","2757","2925.875","3020.86206896552","2546.2868852459","15.2","19.3","4.17","Wednesday"
"2020-09-03","2173","2538","3312","2457","2795","2815.125","3000.34482758621","2544.6912568306","18.6","24.3","16.67","Thursday"
"2020-09-04","3193","2173","2588","2352","2965","2800.25","3025.72413793103","2545.77868852459","16","20.6","4.17","Friday"
"2020-09-05","3359","3193","2480","1600","1522","2896.625","3060.44827586207","2546.85519125683","14.2","18.9","4.17","Saturday"
"2020-09-06","NA","3359","2949","4037","2977","NULL","NULL","NULL","14.5","15.2","0","Sunday"
"2020-09-07","NA","NULL","3515","3299","2176","NULL","NULL","NULL","15.8","24.5","0","Monday"
"2020-09-08","NA","NULL","2966","3349","2618","NULL","NULL","NULL","19.8","17.1","0","Tuesday"
"2020-09-09","NA","NULL","2538","3505","2939","NULL","NULL","NULL","18.4","16","0","Wednesday"
"2020-09-10","NA","NULL","2173","3278","3143","NULL","NULL","NULL","15.3","9.7","0","Thursday"
"2020-09-11","NA","NULL","3193","2648","2956","NULL","NULL","NULL","14.5","21.8","4.17","Friday"
"2020-09-12","NA","NULL","3359","2354","3101","NULL","NULL","NULL","16.8","19.3","0","Saturday"
"2020-09-13","NA","NULL","NULL","3087","3135","NULL","NULL","NULL","18.5","17.5","0","Sunday"
"2020-09-14","NA","NULL","NULL","3623","2424","NULL","NULL","NULL","19.4","13.5","4.17","Monday"
"2020-09-15","NA","NULL","NULL","3403","2581","NULL","NULL","NULL","21.8","14.2","0","Tuesday"
"2020-09-16","NA","NULL","NULL","3732","2836","NULL","NULL","NULL","21.4","20","0","Wednesday"
"2020-09-17","NA","NULL","NULL","3351","2875","NULL","NULL","NULL","16.9","22.7","0","Thursday"
"2020-09-18","NA","NULL","NULL","2025","2299","NULL","NULL","NULL","16.2","28.5","0","Friday"
"2020-09-19","NA","NULL","NULL","1775","1454","NULL","NULL","NULL","18.5","24.8","0","Saturday"
"2020-09-20","NA","NULL","NULL","3072","2135","NULL","NULL","NULL","18.7","18.1","0","Sunday"
"2020-09-21","NA","NULL","NULL","4421","1628","NULL","NULL","NULL","17.1","10.2","0","Monday"
"2020-09-22","NA","NULL","NULL","4062","1387","NULL","NULL","NULL","18","25.8","0","Tuesday"
"2020-09-23","NA","NULL","NULL","3059","2536","NULL","NULL","NULL","16.2","23.7","12.5","Wednesday"
"2020-09-24","NA","NULL","NULL","3312","2702","NULL","NULL","NULL","11.7","24","16.67","Thursday"
"2020-09-25","NA","NULL","NULL","2588","2792","NULL","NULL","NULL","11.2","36","12.5","Friday"
"2020-09-26","NA","NULL","NULL","2480","2529","NULL","NULL","NULL","10.5","27.8","4.17","Saturday"
"2020-09-27","NA","NULL","NULL","2949","2719","NULL","NULL","NULL","12.1","27.7","0","Sunday"
"2020-09-28","NA","NULL","NULL","3515","1635","NULL","NULL","NULL","13.6","16.4","0","Monday"
"2020-10-01","NA","NULL","NULL","2966","1972","NULL","NULL","NULL","13","17.1","4.17","Thursday"
"2020-10-02","NA","NULL","NULL","2538","2748","NULL","NULL","NULL","12.5","33.3","16.67","Friday"
"2020-10-03","NA","NULL","NULL","2173","2565","NULL","NULL","NULL","13.8","22.8","12.5","Saturday"
"2020-10-04","NA","NULL","NULL","3193","2231","NULL","NULL","NULL","10.1","26.3","16.67","Sunday"
"2020-10-05","NA","NULL","NULL","3359","1840","NULL","NULL","NULL","12.7","25.3","12.5","Monday"
"2020-10-06","NA","NULL","NULL","NULL","2064","NULL","NULL","NULL","13.3","30.9","16.67","Tuesday"
"2020-10-07","NA","NULL","NULL","NULL","1684","NULL","NULL","NULL","12.5","24.3","0","Wednesday"
"2020-10-08","NA","NULL","NULL","NULL","2616","NULL","NULL","NULL","14.7","29","8.33","Thursday"
"2020-10-09","NA","NULL","NULL","NULL","2496","NULL","NULL","NULL","9.7","23","8.33","Friday"
"2020-10-10","NA","NULL","NULL","NULL","2648","NULL","NULL","NULL","9.1","17","12.5","Saturday"
"2020-10-11","NA","NULL","NULL","NULL","2335","NULL","NULL","NULL","10.5","12.2","4.17","Sunday"
"2020-10-12","NA","NULL","NULL","NULL","2018","NULL","NULL","NULL","9.7","10.2","8.33","Monday"
"2020-10-13","NA","NULL","NULL","NULL","1729","NULL","NULL","NULL","9.6","16.5","8.33","Tuesday"
"2020-10-14","NA","NULL","NULL","NULL","2435","NULL","NULL","NULL","11","20.9","12.5","Wednesday"
"2020-10-15","NA","NULL","NULL","NULL","2542","NULL","NULL","NULL","10.2","19.8","8.33","Thursday"
"2020-10-16","NA","NULL","NULL","NULL","2571","NULL","NULL","NULL","10.6","13.9","4.17","Friday"
"2020-10-17","NA","NULL","NULL","NULL","2677","NULL","NULL","NULL","10.9","10.6","12.5","Saturday"
"2020-10-18","NA","NULL","NULL","NULL","2742","NULL","NULL","NULL","10.5","7","4.17","Sunday"
"2020-10-19","NA","NULL","NULL","NULL","2554","NULL","NULL","NULL","12.3","23.2","0","Monday"
"2020-10-20","NA","NULL","NULL","NULL","2483","NULL","NULL","NULL","15.3","29.6","12.5","Tuesday"
"2020-10-21","NA","NULL","NULL","NULL","2642","NULL","NULL","NULL","14.8","26.2","12.5","Wednesday"
"2020-10-22","NA","NULL","NULL","NULL","2929","NULL","NULL","NULL","13.4","23.1","4.17","Thursday"
"2020-10-23","NA","NULL","NULL","NULL","2960","NULL","NULL","NULL","12.7","25","12.5","Friday"
"2020-10-24","NA","NULL","NULL","NULL","2663","NULL","NULL","NULL","12.7","35.1","12.5","Saturday"
"2020-10-25","NA","NULL","NULL","NULL","2171","NULL","NULL","NULL","10.4","21.7","12.5","Sunday"
"2020-10-26","NA","NULL","NULL","NULL","1196","NULL","NULL","NULL","9.8","23.8","12.5","Monday"
"2020-10-27","NA","NULL","NULL","NULL","2241","NULL","NULL","NULL","9.9","24.6","8.33","Tuesday"
"2020-10-28","NA","NULL","NULL","NULL","2599","NULL","NULL","NULL","10","26.9","12.5","Wednesday"
"2020-11-01","NA","NULL","NULL","NULL","2021","NULL","NULL","NULL","14.7","35.6","12.5","Sunday"
"2020-11-02","NA","NULL","NULL","NULL","1996","NULL","NULL","NULL","14.1","40.8","12.5","Monday"
"2020-11-03","NA","NULL","NULL","NULL","2353","NULL","NULL","NULL","8.1","27.7","8.33","Tuesday"
"2020-11-04","NA","NULL","NULL","NULL","2589","NULL","NULL","NULL","6.2","9","8.33","Wednesday"
"2020-11-05","NA","NULL","NULL","NULL","2941","NULL","NULL","NULL","5.4","4.6","8.33","Thursday"
"2020-11-06","NA","NULL","NULL","NULL","2287","NULL","NULL","NULL","7.8","17","8.33","Friday"
"2020-11-07","NA","NULL","NULL","NULL","2100","NULL","NULL","NULL","9.7","9.2","0","Saturday"
"2020-11-08","NA","NULL","NULL","NULL","1527","NULL","NULL","NULL","12.7","8.9","4.17","Sunday"
"2020-11-09","NA","NULL","NULL","NULL","1469","NULL","NULL","NULL","13.6","12","12.5","Monday"
"2020-11-10","NA","NULL","NULL","NULL","1507","NULL","NULL","NULL","12.3","10.5","16.67","Tuesday"
"2020-11-11","NA","NULL","NULL","NULL","2529","NULL","NULL","NULL","12","30.2","16.67","Wednesday"
"2020-11-12","NA","NULL","NULL","NULL","2675","NULL","NULL","NULL","11","23.8","4.17","Thursday"
"2020-11-13","NA","NULL","NULL","NULL","2529","NULL","NULL","NULL","11","19.7","12.5","Friday"
"2020-11-14","NA","NULL","NULL","NULL","2492","NULL","NULL","NULL","12.9","28.2","12.5","Saturday"
"2020-11-15","NA","NULL","NULL","NULL","2557","NULL","NULL","NULL","11.2","35.9","16.67","Sunday"
"2020-11-16","NA","NULL","NULL","NULL","2025","NULL","NULL","NULL","10.7","28.1","12.5","Monday"
"2020-11-17","NA","NULL","NULL","NULL","2384","NULL","NULL","NULL","13.2","23.6","4.17","Tuesday"
"2020-11-18","NA","NULL","NULL","NULL","2395","NULL","NULL","NULL","12.5","31.4","4.17","Wednesday"
"2020-11-19","NA","NULL","NULL","NULL","2647","NULL","NULL","NULL","8.4","30.3","12.5","Thursday"
"2020-11-20","NA","NULL","NULL","NULL","2489","NULL","NULL","NULL","6.7","18.2","12.5","Friday"
"2020-11-21","NA","NULL","NULL","NULL","2521","NULL","NULL","NULL","11.3","28.4","8.33","Saturday"
"2020-11-22","NA","NULL","NULL","NULL","2215","NULL","NULL","NULL","9.4","18.5","12.5","Sunday"
"2020-11-23","NA","NULL","NULL","NULL","2083","NULL","NULL","NULL","6.9","12.8","4.17","Monday"
"2020-11-24","NA","NULL","NULL","NULL","2313","NULL","NULL","NULL","10.7","20.8","0","Tuesday"
"2020-11-25","NA","NULL","NULL","NULL","2579","NULL","NULL","NULL","10.6","16.8","8.33","Wednesday"
"2020-11-26","NA","NULL","NULL","NULL","2797","NULL","NULL","NULL","7.5","7.5","12.5","Thursday"
"2020-11-27","NA","NULL","NULL","NULL","2563","NULL","NULL","NULL","4.7","8.7","4.17","Friday"
"2020-11-28","NA","NULL","NULL","NULL","2475","NULL","NULL","NULL","9.3","12.3","4.17","Saturday"
"2020-12-01","NA","NULL","NULL","NULL","2220","NULL","NULL","NULL","6.6","17.1","4.17","Tuesday"
"2020-12-02","NA","NULL","NULL","NULL","2472","NULL","NULL","NULL","5.6","11.5","8.33","Wednesday"
"2020-12-03","NA","NULL","NULL","NULL","2669","NULL","NULL","NULL","5.5","17.6","16.67","Thursday"
"2020-12-04","NA","NULL","NULL","NULL","2491","NULL","NULL","NULL","4.7","22.9","12.5","Friday"
"2020-12-05","NA","NULL","NULL","NULL","2449","NULL","NULL","NULL","5.5","18.9","4.17","Saturday"
"2020-12-06","NA","NULL","NULL","NULL","2395","NULL","NULL","NULL","4","12.8","8.33","Sunday"
"2020-12-07","NA","NULL","NULL","NULL","2728","NULL","NULL","NULL","2.3","6.6","8.33","Monday"
"2020-12-08","NA","NULL","NULL","NULL","3018","NULL","NULL","NULL","2.9","8.1","12.5","Tuesday"
"2020-12-09","NA","NULL","NULL","NULL","3065","NULL","NULL","NULL","5.6","14.1","8.33","Wednesday"
"2020-12-10","NA","NULL","NULL","NULL","3065","NULL","NULL","NULL","6.9","19.2","4.17","Thursday"
"2020-12-11","NA","NULL","NULL","NULL","2666","NULL","NULL","NULL","9.1","18.3","16.67","Friday"
"2020-12-12","NA","NULL","NULL","NULL","2624","NULL","NULL","NULL","7.8","20.5","8.33","Saturday"
"2020-12-13","NA","NULL","NULL","NULL","2367","NULL","NULL","NULL","7.4","23.7","4.17","Sunday"
"2020-12-14","NA","NULL","NULL","NULL","2799","NULL","NULL","NULL","10.5","27.2","16.67","Monday"
"2020-12-15","NA","NULL","NULL","NULL","1656","NULL","NULL","NULL","9.3","18.2","8.33","Tuesday"
"2020-12-16","NA","NULL","NULL","NULL","2920","NULL","NULL","NULL","9.3","23","4.17","Wednesday"
"2020-12-17","NA","NULL","NULL","NULL","3255","NULL","NULL","NULL","9.4","23.6","12.5","Thursday"
"2020-12-18","NA","NULL","NULL","NULL","2900","NULL","NULL","NULL","11.5","30","12.5","Friday"
"2020-12-19","NA","NULL","NULL","NULL","2771","NULL","NULL","NULL","10.4","26.5","16.67","Saturday"
"2020-12-20","NA","NULL","NULL","NULL","1858","NULL","NULL","NULL","8.1","21.1","12.5","Sunday"
"2020-12-21","NA","NULL","NULL","NULL","2796","NULL","NULL","NULL","11.1","25.5","8.33","Monday"
"2020-12-22","NA","NULL","NULL","NULL","3366","NULL","NULL","NULL","11.7","29.9","12.5","Tuesday"
"2020-12-23","NA","NULL","NULL","NULL","3466","NULL","NULL","NULL","11.3","22.6","8.33","Wednesday"
"2020-12-24","NA","NULL","NULL","NULL","3161","NULL","NULL","NULL","5.3","26.8","12.5","Thursday"
"2020-12-25","NA","NULL","NULL","NULL","3257","NULL","NULL","NULL","2.7","17.8","4.17","Friday"
"2020-12-26","NA","NULL","NULL","NULL","2735","NULL","NULL","NULL","6.7","41.3","4.17","Saturday"
"2020-12-27","NA","NULL","NULL","NULL","2580","NULL","NULL","NULL","6.4","44.9","12.5","Sunday"
"2020-12-28","NA","NULL","NULL","NULL","2804","NULL","NULL","NULL","2.3","15.3","4.17","Monday"
"2021-01-01","NA","NULL","NULL","NULL","2590","NULL","NULL","NULL","2","10.1","4.17","Friday"
"2021-01-02","NA","NULL","NULL","NULL","2735","NULL","NULL","NULL","3.7","12","8.33","Saturday"
"2021-01-03","NA","NULL","NULL","NULL","1238","NULL","NULL","NULL","3.8","17.1","8.33","Sunday"
"2021-01-04","NA","NULL","NULL","NULL","2020","NULL","NULL","NULL","4.2","26","12.5","Monday"
"2021-01-05","NA","NULL","NULL","NULL","2746","NULL","NULL","NULL","3.7","21.4","8.33","Tuesday"
"2021-01-06","NA","NULL","NULL","NULL","3131","NULL","NULL","NULL","4","17.5","12.5","Wednesday"
"2021-01-07","NA","NULL","NULL","NULL","3418","NULL","NULL","NULL","1","12.6","0","Thursday"
"2021-01-08","NA","NULL","NULL","NULL","3651","NULL","NULL","NULL","0.6","11.2","0","Friday"
"2021-01-09","NA","NULL","NULL","NULL","3161","NULL","NULL","NULL","1.1","9.9","8.33","Saturday"
"2021-01-10","NA","NULL","NULL","NULL","2972","NULL","NULL","NULL","1","11.4","4.17","Sunday"
"2021-01-11","NA","NULL","NULL","NULL","2385","NULL","NULL","NULL","6.7","33.6","0","Monday"
"2021-01-12","NA","NULL","NULL","NULL","3104","NULL","NULL","NULL","6.8","27.7","12.5","Tuesday"
"2021-01-13","NA","NULL","NULL","NULL","3435","NULL","NULL","NULL","6.1","19","8.33","Wednesday"
"2021-01-14","NA","NULL","NULL","NULL","3511","NULL","NULL","NULL","5","16.1","12.5","Thursday"
"2021-01-15","NA","NULL","NULL","NULL","3660","NULL","NULL","NULL","2.3","13.3","8.33","Friday"
"2021-01-16","NA","NULL","NULL","NULL","3261","NULL","NULL","NULL","4.9","21.9","8.33","Saturday"
"2021-01-17","NA","NULL","NULL","NULL","2362","NULL","NULL","NULL","5.7","19.6","0","Sunday"
"2021-01-18","NA","NULL","NULL","NULL","2217","NULL","NULL","NULL","5.3","24.7","4.17","Monday"
"2021-01-19","NA","NULL","NULL","NULL","2953","NULL","NULL","NULL","10.6","31.7","12.5","Tuesday"
"2021-01-20","NA","NULL","NULL","NULL","3317","NULL","NULL","NULL","10.2","34.5","16.67","Wednesday"
"2021-01-21","NA","NULL","NULL","NULL","3109","NULL","NULL","NULL","6.6","39.2","8.33","Thursday"
"2021-01-22","NA","NULL","NULL","NULL","3397","NULL","NULL","NULL","4","16.3","4.17","Friday"
"2021-01-23","NA","NULL","NULL","NULL","3201","NULL","NULL","NULL","2.1","15.3","8.33","Saturday"
"2021-01-24","NA","NULL","NULL","NULL","2561","NULL","NULL","NULL","0.6","14","8.33","Sunday"
"2021-01-25","NA","NULL","NULL","NULL","2217","NULL","NULL","NULL","1.7","17.7","16.67","Monday"
"2021-01-26","NA","NULL","NULL","NULL","2884","NULL","NULL","NULL","3","21.7","8.33","Tuesday"
"2021-01-27","NA","NULL","NULL","NULL","3293","NULL","NULL","NULL","8.3","12.2","8.33","Wednesday"
"2021-01-28","NA","NULL","NULL","NULL","3279","NULL","NULL","NULL","10.9","29.7","16.67","Thursday"
"2021-02-01","NA","NULL","NULL","NULL","3456","NULL","NULL","NULL","4.1","11.7","4.17","Monday"
"2021-02-02","NA","NULL","NULL","NULL","2920","NULL","NULL","NULL","9.2","24.3","12.5","Tuesday"
"2021-02-03","NA","NULL","NULL","NULL","3157","NULL","NULL","NULL","8.6","23","8.33","Wednesday"
"2021-02-04","NA","NULL","NULL","NULL","3217","NULL","NULL","NULL","7","15.2","8.33","Thursday"
"2021-02-05","NA","NULL","NULL","NULL","3110","NULL","NULL","NULL","8.3","15.8","8.33","Friday"
"2021-02-06","NA","NULL","NULL","NULL","2916","NULL","NULL","NULL","6.8","18.6","12.5","Saturday"
"2021-02-07","NA","NULL","NULL","NULL","2098","NULL","NULL","NULL","1.8","26.7","12.5","Sunday"
"2021-02-08","NA","NULL","NULL","NULL","1915","NULL","NULL","NULL","-0.8","26.8","0","Monday"
"2021-02-09","NA","NULL","NULL","NULL","2708","NULL","NULL","NULL","-0.1","22.7","4.17","Tuesday"
"2021-02-10","NA","NULL","NULL","NULL","3166","NULL","NULL","NULL","0.3","26.3","0","Wednesday"
"2021-02-11","NA","NULL","NULL","NULL","2696","NULL","NULL","NULL","-0.9","31.3","0","Thursday"
"2021-02-12","NA","NULL","NULL","NULL","3193","NULL","NULL","NULL","-0.5","36","0","Friday"
"2021-02-13","NA","NULL","NULL","NULL","2635","NULL","NULL","NULL","-0.9","27.4","0","Saturday"
"2021-02-14","NA","NULL","NULL","NULL","2442","NULL","NULL","NULL","2.9","24.4","4.17","Sunday"
"2021-02-15","NA","NULL","NULL","NULL","1908","NULL","NULL","NULL","8.7","20.6","12.5","Monday"
"2021-02-16","NA","NULL","NULL","NULL","2899","NULL","NULL","NULL","9.5","23.5","16.67","Tuesday"
"2021-02-17","NA","NULL","NULL","NULL","3182","NULL","NULL","NULL","9.9","27.7","16.67","Wednesday"
"2021-02-18","NA","NULL","NULL","NULL","3110","NULL","NULL","NULL","8.9","27.7","12.5","Thursday"
"2021-02-19","NA","NULL","NULL","NULL","3354","NULL","NULL","NULL","8.8","27.4","4.17","Friday"
