"Date","Daydemand","Demand1dayago","Demand7daysago","Demand30daysago","Demand365daysago","Meanpast7days","Meanpast30days","Meanpast365days","Tempofday","Wind","Raincover","dayofweek"
"2021-07-16","2099.64129299746","2084.37921444163","1944.97247754996","2242.70067163093","1535.19826149499","2047.90169221785","2019.08645954449","1476.41251968486","19.4","19.4","0","Friday"
"2021-07-17","2198.37716369772","2099.64129299746","2001.87522979496","2239.63060446784","1525.07843534549","2069.99723728178","2014.31781359004","1477.95893894925","22","13.2","0","Saturday"
"2021-07-18","2235.33944732795","2198.37716369772","2118.78770681547","2226.06754402105","1481.47059181094","2098.06894212503","2012.9426988977","1479.80359299953","23.9","9.6","0","Sunday"
"2021-07-19","2212.40550259515","2235.33944732795","2058.30893613392","2167.56078961895","1442.92353262985","2114.71919076967","2013.25176234127","1481.86898712424","24.3","12.6","0","Monday"
"2021-07-20","2200.76495233564","2212.40550259515","2049.67804252053","2032.40471065705","1445.93117936686","2136.73298597842","2014.74658610714","1483.97715690497","23.4","16","4.17","Tuesday"
"2021-07-21","2231.38845710207","2200.76495233564","2077.31023826848","2035.46423959135","1580.03806143018","2158.31683023772","2020.35859416309","1486.04519463913","23.9","14.1","4.17","Wednesday"
"2021-07-22","2258.14961139187","2231.38845710207","2084.37921444163","1993.21781563221","1633.33425528716","2180.3280043568","2026.88940141345","1487.8297162711","23","12.7","0","Thursday"
"2021-07-23","2303.93465025268","2258.14961139187","2099.64129299746","1881.09603406899","1660.00082975844","2205.15234677827","2035.7204612721","1489.54153916454","19.4","24.1","0","Friday"
"2021-07-24","2328.94118522741","2303.93465025268","2198.37716369772","1869.68643066209","1688.3007467826","2234.33711210044","2049.81508181156","1491.30574141247","18.8","21.8","12.5","Saturday"
"2021-07-25","2215.14706670467","2328.94118522741","2235.33944732795","1903.81778759588","1731.77067210434","2252.98911517611","2065.1235736304","1493.06092069588","18.4","16.9","12.5","Sunday"
"2021-07-26","2211.1323600342","2215.14706670467","2212.40550259515","1932.83600883629","1769.69360489391","2250.10448937278","2075.50121626736","1494.3852395852","20","14.4","4.17","Monday"
"2021-07-27","2204.21912403078","2211.1323600342","2200.76495233564","1943.35240795267","1792.62424440451","2249.92261186408","2084.77776130729","1495.59466083216","19.1","19.8","12.5","Tuesday"
"2021-07-28","2132.69721162771","2204.21912403078","2231.38845710207","2046.9171671574","1813.86181996406","2250.41606496338","2093.4733185099","1496.72231803661","17","24.8","12.5","Wednesday"
"2021-08-01","2175.92749046493","2132.69721162771","2258.14961139187","2023.62545044166","1838.17563796766","2236.3173156099","2096.33265332558","1497.59583965761","17.1","14.9","12.5","Sunday"
"2021-08-02","2163.73474141844","2175.92749046493","2303.93465025268","1963.96290539749","1805.45807417089","2224.57129833463","2101.40938799302","1498.5211871987","16.5","13.7","4.17","Monday"
"2021-08-03","2168.9612672766","2163.73474141844","2328.94118522741","1985.86661485774","1745.0122667538","2204.54273992974","2108.06844919372","1499.50276710896","16.8","11.3","8.33","Tuesday"
"2021-08-04","2204.06514054894","2168.9612672766","2215.14706670467","2014.07995337197","1718.31104007842","2181.68846593676","2114.17160427434","1500.66427121999","17.6","12.8","0","Wednesday"
"2021-08-05","2165.25862649404","2204.06514054894","2211.1323600342","2046.17195803477","1757.47993607058","2180.1053336288","2120.50444384691","1501.99510437196","17","24.9","4.17","Thursday"
"2021-08-06","2133.13276384464","2165.25862649404","2204.21912403078","2020.9547622313","1803.33194246352","2173.55194312306","2124.47399946222","1503.11230626353","17.6","31.6","12.5","Friday"
"2021-08-07","2089.01948746018","2133.13276384464","2132.69721162771","1972.85928600817","1766.89874821717","2163.39674881076","2128.21326618266","1504.01587015773","16.1","23.9","16.67","Saturday"
"2021-08-08","2036.31753871416","2089.01948746018","2175.92749046493","1885.07335740735","1729.20887339545","2157.15707392968","2132.08527289773","1504.89839273099","16.1","25.9","12.5","Sunday"
"2021-08-09","1947.28578484274","2036.31753871416","2163.73474141844","1895.96602166661","1652.98798605591","2137.21279510814","2137.12674560796","1505.73978633461","16.1","23.2","12.5","Monday"
"2021-08-10","1973.85720635847","1947.28578484274","2168.9612672766","1913.96941949995","1604.58918745032","2106.29151559733","2138.8374043805","1506.54608167375","17.9","14.6","4.17","Tuesday"
"2021-08-11","2014.97148572262","1973.85720635847","2204.06514054894","1944.97247754996","1616.63026870529","2078.41950689474","2140.83366394245","1507.55777487624","18.4","18.8","0","Wednesday"
"2021-08-12","2050.87433715036","2014.97148572262","2165.25862649404","2001.87522979496","1724.36724183476","2051.40612763384","2143.16696421487","1508.64912067629","18.8","20.5","8.33","Thursday"
"2021-08-13","2067.98690343532","2050.87433715036","2133.13276384464","2118.78770681547","1800.43051765128","2035.06551487045","2144.80026779338","1509.54366066345","17.9","21","0","Friday"
"2021-08-14","2149.68821309179","2067.98690343532","2089.01948746018","2058.30893613392","1775.28746588615","2025.75896338341","2143.10690768071","1510.27669185738","19.3","20.1","0","Saturday"
"2021-08-15","2182.81939178261","2149.68821309179","2036.31753871416","2049.67804252053","1754.45871929754","2034.42592418792","2146.15288357931","1511.30244732918","18.6","25.5","4.17","Sunday"
"2021-08-16","2151.63745260435","2182.81939178261","1947.28578484274","2077.31023826848","1738.41284736778","2055.35476034056","2150.59092855471","1512.4760382127","16.3","21.6","12.5","Monday"
"2021-08-17","2128.77370734392","2151.63745260435","1973.85720635847","2084.37921444163","1741.77156263101","2084.54785573507","2153.0685023659","1513.60816041882","15.6","20.5","4.17","Tuesday"
"2021-08-18","2133.99633660952","2128.77370734392","2014.97148572262","2099.64129299746","1788.39440636791","2106.67878444728","2154.54831879598","1514.66844026735","18.4","24","8.33","Wednesday"
"2021-08-19","2153.39670294857","2133.99633660952","2050.87433715036","2198.37716369772","1894.75496573111","2123.68233457398","2155.69348691638","1515.61529487075","17.5","17.8","0","Thursday"
"2021-08-20","2168.55703265371","2153.39670294857","2067.98690343532","2235.33944732795","1877.479469158","2138.32838683087","2154.19413822474","1516.32390236998","18","12.1","12.5","Friday"
"2021-08-21","2192.10132938834","2168.55703265371","2149.68821309179","2212.40550259515","1869.7315222422","2152.69554814778","2151.9680577356","1517.12137514668","18.1","14.9","4.17","Saturday"
"2021-08-22","2185.29119644951","2192.10132938834","2182.81939178261","2200.76495233564","1885.35837001798","2158.75456476158","2151.29125196204","1518.00458009777","18.1","17.8","12.5","Sunday"
"2021-08-23","2166.96207680456","2185.29119644951","2151.63745260435","2231.38845710207","1892.82253301618","2159.10767971399","2150.77546009917","1518.82631386881","17.8","16","4.17","Monday"
"2021-08-24","2177.0658691241","2166.96207680456","2128.77370734392","2258.14961139187","1898.94027971457","2161.29691174259","2148.62791408925","1519.57738111207","17.4","19.3","0","Tuesday"
"2021-08-25","2192.65928221169","2177.0658691241","2133.99633660952","2303.93465025268","1922.74625174311","2168.1957919969","2145.92512268033","1520.33936902826","17.5","17.5","0","Wednesday"
"2021-08-26","2176.19335399052","2192.65928221169","2153.39670294857","2328.94118522741","1858.2716265688","2176.57621279721","2142.21594374563","1521.07885678297","17.1","21","0","Thursday"
"2021-08-27","2172.37401859147","2176.19335399052","2168.55703265371","2215.14706670467","1848.04446391192","2179.83287723178","2137.12434937107","1521.94987521426","16","16.7","0","Friday"
"2021-08-28","2210.23661673232","2172.37401859147","2192.10132938834","2211.1323600342","1779.54001752073","2180.37816093717","2135.69858110063","1522.83844933667","16.2","17.6","0","Saturday"
"2021-09-01","2198.31295505909","2210.23661673232","2185.29119644951","2204.21912403078","1784.08601576865","2182.96891627203","2135.66872299056","1524.01844001944","16.3","17.5","0","Wednesday"
"2021-09-02","2190.88165955318","2198.31295505909","2166.96207680456","2132.69721162771","1873.17741419179","2184.82916750197","2135.47185069151","1525.15330834626","17","21.4","0","Thursday"
"2021-09-03","2185.79349359786","2190.88165955318","2177.0658691241","2175.92749046493","1927.75967277261","2188.24625075177","2137.41133228902","1526.02373093629","17.7","15.2","0","Friday"
"2021-09-04","2215.51414423808","2185.79349359786","2192.65928221169","2163.73474141844","1919.68370549535","2189.49305424802","2137.74019906012","1526.73067291116","16.7","15.7","0","Saturday"
"2021-09-05","2268.46272981427","2215.51414423808","2176.19335399052","2168.9612672766","1933.11533494581","2192.75803453751","2139.46617915411","1527.54116726388","18.9","10.5","0","Sunday"
"2021-09-06","2261.71645683284","2268.46272981427","2172.37401859147","2204.06514054894","1959.80380145123","2205.9393739409","2142.78289457203","1528.45992724982","20.2","7.2","0","Monday"
"2021-09-07","2273.94481114956","2261.71645683284","2210.23661673232","2165.25862649404","1962.22342130611","2218.70257940395","2144.70460511483","1529.28708520977","21.8","14.5","0","Tuesday"
"2021-09-08","2315.1503300346","2273.94481114956","2198.31295505909","2133.13276384464","1981.2010791755","2227.80375003498","2148.32747793668","1530.14111641482","21.6","19.1","0","Wednesday"
"2021-09-09","2335.13529703114","2315.1503300346","2190.88165955318","2089.01948746018","2033.88097125795","2244.49480360291","2154.39473014301","1531.05604586923","19","21","12.5","Thursday"
"2021-09-10","2315.32176732803","2335.13529703114","2185.79349359786","2036.31753871416","2069.39287413215","2265.10246609977","2162.59859046204","1531.88140018641","18.9","18.9","12.5","Friday"
"2021-09-11","2365.08959059523","2315.32176732803","2215.51414423808","1947.28578484274","2072.55358671894","2283.60650520407","2171.89873141584","1532.55517797599","19.1","17.9","4.17","Saturday"
"2021-09-12","2371.7806315357","2365.08959059523","2268.46272981427","1973.85720635847","2077.09822804704","2304.97442611224","2185.82552494092","1533.35664647976","16.8","9.4","0","Sunday"
"2021-09-13","2358.30256838213","2371.7806315357","2261.71645683284","2014.97148572262","2090.88840524234","2319.73412635816","2199.0896391135","1534.16399553042","17.2","17.8","0","Monday"
"2021-09-14","2238.17231154392","2358.30256838213","2273.94481114956","2050.87433715036","2051.89956471811","2333.53214229377","2210.53400853548","1534.89663707327","17.3","11.4","12.5","Tuesday"
"2021-09-15","2260.35508038953","2238.17231154392","2315.1503300346","2067.98690343532","1985.7096082463","2328.42178520725","2216.7772743486","1535.40697336594","17.1","13.8","8.33","Wednesday"
"2021-09-16","2294.31957235057","2260.35508038953","2335.13529703114","2149.68821309179","1957.63864742167","2320.59389240081","2223.18954691374","1536.15942671428","17","14.1","4.17","Thursday"
"2021-09-17","2308.78761511552","2294.31957235057","2315.32176732803","2182.81939178261","1932.0747826795","2314.7630745893","2228.01059222237","1537.08184020723","17","13.6","4.17","Friday"
"2021-09-18","2419.00885360397","2308.78761511552","2365.08959059523","2151.63745260435","1909.26730441155","2313.82962427323","2232.20953300013","1538.11393015911","18.3","14.4","4.17","Saturday"
"2021-09-19","2349.90796824357","2419.00885360397","2371.7806315357","2128.77370734392","1918.74057397039","2321.53237613162","2241.12191303345","1539.51048234868","17.3","11.3","8.33","Sunday"
"2021-09-20","2348.81717141921","2349.90796824357","2358.30256838213","2133.99633660952","1819.76651657336","2318.40770994703","2248.49305506344","1540.69176288094","16.1","16.5","0","Monday"
"2021-09-21","2381.83545427729","2348.81717141921","2238.17231154392","2153.39670294857","1841.38986491602","2317.05265323804","2255.65374955709","1542.14121672983","15.7","9","0","Tuesday"
"2021-09-22","2421.95190884956","2381.83545427729","2260.35508038953","2168.55703265371","1839.35087842442","2337.57595934281","2263.26837460138","1543.62188957739","16","19.4","4.17","Wednesday"
